es_original,n_original,p_value_original,vi_original,result,ci.lower_original,ci.upper_original,disc_cognitive_psychology,disc_developmental_psychology,disc_experimental_philosophy,disc_judgment_and_decision_making,disc_marketing,disc_psychology,disc_social_psychology,tag_attention,tag_conflict_(psychology),tag_cues,tag_culture,tag_female,tag_humans,tag_male,tag_memory,tag_short-term,tag_mental_recall,tag_motivation,tag_reading,tag_reaction_time,tag_association_learning,tag_discrimination_learning,tag_pattern_recognition,tag_visual,tag_serial_learning,tag_decision_making,tag_psychological,tag_adolescent,tag_adult,tag_social_science_replication_project,tag_science,tag_nature,tag_human_behavior,tag_judgment,tag_problem_solving,tag_psychomotor_performance,tag_semantics,tag_many_labs_2,tag_attitude,tag_first_impression,tag_impression_formation,tag_variation_of_a_central_quality_in_impression_formation,tag_social_perception,tag_sensory_marketing,tag_orientation,tag_binge-watching,tag_self-determination_theory,tag_media_psychology,tag_well-being,tag_brand_names,tag_linguistics,tag_sound_symbolism,tag_social_value_orientation_(slm),tag_sample_2,tag_social_value_orientation_(tdm),tag_sample_1
0.196116135138184,419.0,5.30605022686208e-05,0.0022118569689419,Success,0.102236516806848,0.286533185468308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.299,77.0,0.0082534135244776,0.0109104018263289,Success,0.0804059265155206,0.490153418836875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.249,77.0,0.0289807834075988,0.0115768700526447,Success,0.0264990388070934,0.447993886221613,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.295,77.0,0.0092005173473216,0.0109674125082237,Failure,0.0760457996579665,0.486813252154137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.26447538,132.0,0.0021807161703282,0.0066030393989343,Success,0.0980332114083807,0.416524435261554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26327458,132.0,0.0022882492357237,0.0066120408622453,Failure,0.0967547848267438,0.415457114158755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38,31.0,0.0349762043417808,0.024401712,Failure,0.0296525772746258,0.647195706303367,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.768651993,240.0,4.39836380669475e-48,0.0007005165493183,Success,0.711251247771843,0.81586976456513,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.229852265,57.0,0.0854300414243023,0.0160201267768973,OS not significant,-0.0326721966869521,0.462707418106423,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39102597,100.0,5.75892636432836e-05,0.0072482443629354,Success,0.210798113979256,0.545543820921151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.78086880944303,2646.0,0.0,5.75766742498446e-05,Success,0.765542269931436,0.795309606964745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.167595493933869,2612.0,6.55780332469857e-18,0.000361781865412,Success,0.130078730671653,0.20463303926539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.815814376,40.0,1.42729490893916e-10,0.0028680700393882,Success,0.676133374200113,0.898886323248927,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24589209,301.0,1.59786425671882e-05,0.0029424330827889,Failure,0.136638144453703,0.349236095832418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43,70.0,0.0002031068066171,0.0096288117391304,Failure,0.216945942375168,0.603951471974864,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3191682,123.0,0.0003204440939557,0.006611807204014,Failure,0.150645906441528,0.469664738099197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26720175,199.0,0.0001360717582345,0.0043550704500165,Success,0.133056893845003,0.391732894135253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.66140248,147.0,7.63521449441939e-20,0.002167526414846,Success,0.559408796559108,0.743666473792262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.326136345546763,83.0,0.0026218497090789,0.0097388251653459,Success,0.118804227536347,0.50621630245352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.219512195121951,101.0,0.0274130104434172,0.0090595064479975,Failure,0.0251519847762237,0.397881810756237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.219512195121951,101.0,0.0274130104434172,0.0090595064479975,Failure,0.0251519847762237,0.397881810756237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1434993,218.0,0.0342146925189315,0.0044204605266598,Failure,0.0108277756476687,0.2712059596567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1434993,218.0,0.0342146925189315,0.0044204605266598,Failure,0.0108277756476687,0.2712059596567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.383303343049295,80.0,0.0004490100131728,0.009211936806395,Success,0.178630379629516,0.556179768650448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64912031,101.0,2.11010121188638e-13,0.0033482751677779,Failure,0.519599279379403,0.749478088455666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.431865646,45.0,0.0030535487644529,0.0150402122244028,Failure,0.158413353365797,0.643788308562407,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.185849827,122.0,0.0404095506667926,0.0077034107945152,Failure,0.008365257690477,0.351982373236744,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46204236,108.0,4.81242427727122e-07,0.0057813903479898,Success,0.299192062426005,0.598738104416375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.170293863659264,203.0,0.0151363210313392,0.0046675297029703,Failure,0.0333665148419123,0.300946164834072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.333441051,59.0,0.0098592820845013,0.0136206168265221,Success,0.084581007035864,0.543145069399984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.631400585,63.0,2.88635378998113e-08,0.0058322861162297,Success,0.454781036704856,0.760235194390917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.649955571,15.0,0.0087177055753317,0.0238266400856663,Failure,0.206419807581956,0.871915736496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.01117752,144.0,0.894220753881495,0.0069912597321856,OS not significant,-0.152677557460692,0.174434514520327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.195,109.0,0.0421598831066949,0.0085684805613425,Failure,0.0071609401763375,0.369546805785222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.258,109.0,0.0067575602400378,0.0080676182045925,Failure,0.0734634786286081,0.425454319869128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.251,109.0,0.0084736379897605,0.00812932524075,Failure,0.0660150833294698,0.419304858493052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96573417,60.0,1.13807422367651e-35,7.68988905647588e-05,Success,0.943073498466943,0.979469642243913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22779924,451.0,1.01496903908437e-06,0.001997572985373,Failure,0.138373974348848,0.313540056758613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.498149178,30.0,0.0050869044885663,0.01949222439864,Failure,0.168037230320734,0.727801461094599,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.222131584,375.0,1.41475427263558e-05,0.0024164433027398,Failure,0.12364192403464,0.316287583909127,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.59884726,413.0,1.50684332313359e-41,0.0009984728581918,Failure,0.533161729421467,0.657356154453408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.602276385,40.0,3.92687580264587e-05,0.0104129315406665,Success,0.35791765905467,0.769429441259259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.237962230135701,67.0,0.0524888021894371,0.0134841584929578,OS not significant,-0.002382582162017,0.452316196728275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05643812,38.0,0.736452790709514,0.0268551249489689,OS not significant,-0.268082059431657,0.369455635509396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.269069105,86.0,0.0122411700525326,0.0101228838871664,Failure,0.0606514692529323,0.455004999651694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.336,265.0,2.05029601133508e-08,0.0029808844955151,Success,0.224594650257219,0.438735320504403,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.796,265.0,2.80119555769864e-59,0.0005084743767272,Success,0.747167351193346,0.836284780095873,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.23,265.0,0.000158606404561,0.00339772125,Failure (reversal),0.112622666925162,0.341046634530105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.245,265.0,5.55252981639282e-05,0.003346791669034,Success,0.128288726081611,0.355017742363019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.57,265.0,3.12060757931205e-24,0.0017263636742424,Failure (reversal),0.482651937877269,0.64612036069474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.23,265.0,0.000158606404561,0.00339772125,Success,0.112622666925162,0.341046634530105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.615,265.0,5.79153247770437e-29,0.0014644096614583,Success,0.534080270334497,0.684753816347597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.411,265.0,3.18382581187094e-12,0.0026162587281856,Success,0.305638071925747,0.506418299557271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.215,265.0,0.0004239466479886,0.0034457831463068,Success,0.0970147461336299,0.327026297115462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.819,265.0,2.13893320045602e-65,0.0004105996936401,Success,0.77498320350768,0.855109283319175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.283,265.0,2.85235566692794e-06,0.003205440333034,Success,0.168238484766245,0.390192631638433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.638,265.0,1.08849773125746e-31,0.0013318061285454,Success,0.560599181295447,0.704349558639154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.623,265.0,6.92289371623934e-30,0.0014181292448522,Success,0.543286214057764,0.691581186066918,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.59,78.0,1.31295822286043e-08,0.0055191377922077,Success,0.423007188574663,0.718231838363489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46,37.0,0.004176180162258,0.01726596,Success,0.159798819865067,0.682320050874459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.586967571460931,78.0,1.62347750532092e-08,0.0055797363869672,Success,0.419190823936281,0.71597841700779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13882939,40.0,0.392916736572837,0.024662160835467,OS not significant,-0.180485346092279,0.431670437404073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12367206,22.0,0.583468287170152,0.0461735415903701,OS not significant,-0.314325701463996,0.518257924480855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.424264068711929,25.0,0.034537706852455,0.0280166666666667,Failure,0.0350006781236232,0.701753175469133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.239784554369146,24.0,0.259086944173908,0.038622286857497,OS not significant,-0.181132825752511,0.586454515638522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.450499475,24.0,0.0271622996114887,0.0276212633923375,Success,0.0575638427198081,0.722581452998118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.157341,160.0,0.0469209437316796,0.0059817640779574,Failure,0.0022368627892856,0.305052548696838,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95,37.0,2.85365878819439e-19,0.0002640625,Success,0.904359036061358,0.974156152247499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.50833899,101.0,5.7338348049706e-08,0.0054995791022448,Success,0.347415219576502,0.640177049006516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.275863488660628,61.0,0.0314023452794124,0.0142264997061074,Failure,0.0258376428489801,0.493408082189471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.159434182482443,202.0,0.0234244383390808,0.004725411052822,Failure,0.0218644187810169,0.291078530547374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.632455532033676,44.0,4.11259239134465e-06,0.0083720930232558,Success,0.413149638469548,0.782424951381487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.894427190999916,44.0,2.8535160035188004e-16,0.0009302325581395,Success,0.81358425552984,0.941344849679039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20996855,119.0,0.0219101839073581,0.0077438140783871,Success,0.0311502770782508,0.375762744640646,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43870604,36.0,0.0074386403244439,0.0186318863792805,Success,0.12872326508955,0.670589327401918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.384260399,36.0,0.0206772694900537,0.0207568629106955,Failure,0.0637759451372393,0.632897131173776,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.388134241,40.0,0.0133304294287529,0.0184973974047879,Failure,0.0871636229472118,0.624176057770367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1276427,164.0,0.103357329444101,0.0059366879325537,OS not significant,-0.02611809048133,0.27550340320753,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.167288593,186.0,0.0224752438428084,0.0051070931893117,Failure,0.0239865736369045,0.303854369189545,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.70775858,122.0,7.909990434378171e-20,0.0020585011810179,Success,0.606274099362095,0.786560855046634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.53846154,793.0,8.076432506762451e-61,0.0006365959909306,Failure,0.487102185602375,0.586109365980779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.819301771916918,172.0,6.37366317426482e-43,0.0006320059434214,Success,0.763236956113053,0.863121204023126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.342874187129986,44.0,0.0226998208216292,0.0181091993944008,Failure,0.0512062329990119,0.58064879772408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
